"id_tarif_inacbg","kd_inacbg","uraian","kelas","tipe_rs","tarif"
"4418","T-4-10-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER SEDANG","III","C","1133700"
"4417","T-4-10-I  ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER RINGAN","I","B","1021000"
"4420","T-4-10-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER SEDANG","I","C","1587100"
"4422","T-4-10-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER SEDANG","III","B","1389900"
"4425","T-4-10-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER BERAT","II","C","1977600"
"4423","T-4-10-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER SEDANG","I","B","1945900"
"4426","T-4-10-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER BERAT","III","B","2020600"
"4429","T-4-10-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER BERAT","I","B","2828900"
"4428","T-4-10-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER BERAT","II","B","2424700"
"4434","T-4-11-I  ","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN RINGAN","III","B","995400"
"4431","T-4-11-I  ","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN RINGAN","II","B","1194400"
"4445","T-4-11-III","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN BERAT","I","C","2825800"
"4439","T-4-11-II ","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN SEDANG","II","B","1879700"
"4436","T-4-11-II ","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN SEDANG","III","C","1253100"
"4437","T-4-11-II ","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN SEDANG","III","B","1566400"
"4442","T-4-11-III","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN BERAT","III","C","2018400"
"4457","T-4-12-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (SEDANG)","II","B","2932100"
"4444","T-4-11-III","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN BERAT","III","B","2523000"
"4450","T-4-12-I  ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (RINGAN)","III","B","1639800"
"4447","T-4-11-III","PENYALAHGUNAAN & KETERGANTUNGAN ALKOHOL,OPIUM DAN KOKAIN BERAT","I","B","3532200"
"4452","T-4-12-I  ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (RINGAN)","I","C","1732300"
"4454","T-4-12-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (SEDANG)","III","C","1870200"
"4459","T-4-12-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (SEDANG)","I","B","3420800"
"4455","T-4-12-II ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (SEDANG)","III","B","2443400"
"4460","T-4-12-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (BERAT)","III","C","2895300"
"4470","U-1-10-I  ","PROSEDUR KOMPLEKS LARING RINGAN","II","B","6395400"
"4465","T-4-12-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (BERAT)","I","B","5248300"
"4462","T-4-12-III","PENYALAHGUNAAN & KETERGANTUNGAN OBAT LAIN-LAIN (BERAT)","III","B","3748800"
"4468","U-1-10-I  ","PROSEDUR KOMPLEKS LARING RINGAN","III","B","5329500"
"4483","U-1-10-III","PROSEDUR KOMPLEKS LARING BERAT","I","B","30593500"
"4472","U-1-10-II ","PROSEDUR KOMPLEKS LARING SEDANG","III","C","6328100"
"4476","U-1-10-II ","PROSEDUR KOMPLEKS LARING SEDANG","II","B","9928200"
"4474","U-1-10-II ","PROSEDUR KOMPLEKS LARING SEDANG","III","B","8273500"
"4480","U-1-10-III","PROSEDUR KOMPLEKS LARING BERAT","III","B","21852500"
"4488","U-1-11-I  ","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (RINGAN)","II","B","9894000"
"4486","U-1-11-I  ","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (RINGAN)","III","B","8245000"
"4489","U-1-11-I  ","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (RINGAN)","I","B","11543000"
"4496","U-1-11-III","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (BERAT)","III","C","11502300"
"4491","U-1-11-II ","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (SEDANG)","II","C","9593000"
"4493","U-1-11-II ","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (SEDANG)","I","C","11191800"
"4494","U-1-11-II ","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (SEDANG)","II","B","12542100"
"4499","U-1-11-III","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (BERAT)","I","C","16103200"
"4503","U-1-12-I  ","PROSEDUR MASTOID DAN SINUS RINGAN","II","C","5913200"
"4510","U-1-12-II ","PROSEDUR MASTOID DAN SINUS SEDANG","III","B","9879300"
"4501","U-1-11-III","PROSEDUR KOMPLEK LEHER DAN KEPALA LAIN-LAIN (BERAT)","I","B","21705000"
"4505","U-1-12-I  ","PROSEDUR MASTOID DAN SINUS RINGAN","I","C","6898700"
"4512","U-1-12-II ","PROSEDUR MASTOID DAN SINUS SEDANG","II","B","11855200"
"4507","U-1-12-I  ","PROSEDUR MASTOID DAN SINUS RINGAN","I","B","9019600"
"4529","U-1-13-II ","PROSEDUR KELENJAR LUDAH SEDANG","I","C","8043600"
"4514","U-1-12-III","PROSEDUR MASTOID DAN SINUS BERAT","III","C","11098600"
"4518","U-1-12-III","PROSEDUR MASTOID DAN SINUS BERAT","II","B","17412800"
"4516","U-1-12-III","PROSEDUR MASTOID DAN SINUS BERAT","III","B","14510700"
"4522","U-1-13-I  ","PROSEDUR KELENJAR LUDAH RINGAN","III","B","6447000"
"4524","U-1-13-I  ","PROSEDUR KELENJAR LUDAH RINGAN","II","B","7736400"
"4526","U-1-13-II ","PROSEDUR KELENJAR LUDAH SEDANG","III","C","5745400"
"4542","U-1-14-I  ","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (RINGAN)","II","B","4792800"
"4538","U-1-14-I  ","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (RINGAN)","III","C","2963200"
"4531","U-1-13-II ","PROSEDUR KELENJAR LUDAH SEDANG","I","B","10516500"
"4537","U-1-13-III","PROSEDUR KELENJAR LUDAH BERAT","I","B","17433000"
"4405","T-1-10-III","TERAPI REHABILITASI &/ DETOKSIKASI ALKOHOL & OBAT BERAT","II","C","3657400"
"4540","U-1-14-I  ","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (RINGAN)","III","B","3994000"
"4545","U-1-14-II ","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (SEDANG)","II","C","4363900"
"4413","T-4-10-I  ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER RINGAN","III","B","729300"
"4407","T-1-10-III","TERAPI REHABILITASI &/ DETOKSIKASI ALKOHOL & OBAT BERAT","I","C","4266900"
"4415","T-4-10-I  ","PENYALAHGUNAAN & KETERGANTUNGAN OBAT DAN ALKOHOL, MENOLAK NASEHAT DOKTER RINGAN","I","C","832700"
"4408","T-1-10-III","TERAPI REHABILITASI &/ DETOKSIKASI ALKOHOL & OBAT BERAT","II","B","4929700"
"4554","U-1-14-III","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (BERAT)","II","B","6970100"
"4560","U-1-15-I  ","PROSEDUR TONSIL & ADENOID RINGAN","I","C","5013700"
"4558","U-1-15-I  ","PROSEDUR TONSIL & ADENOID RINGAN","II","B","4585400"
"4569","U-1-15-III","PROSEDUR TONSIL & ADENOID BERAT","III","B","7002400"
"4565","U-1-15-II ","PROSEDUR TONSIL & ADENOID SEDANG","II","B","6519100"
"4567","U-1-15-II ","PROSEDUR TONSIL & ADENOID SEDANG","I","B","7605700"
"4571","U-1-15-III","PROSEDUR TONSIL & ADENOID BERAT","II","B","8402900"
"4573","U-1-15-III","PROSEDUR TONSIL & ADENOID BERAT","I","B","9803300"
"4592","U-1-30-I  ","PROSEDUR MULUT RINGAN","III","C","3858000"
"4578","U-1-20-I  ","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (RINGAN)","II","B","7276200"
"4579","U-1-20-I  ","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (RINGAN)","I","B","8488900"
"4581","U-1-20-II ","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (SEDANG)","II","C","8034200"
"4582","U-1-20-II ","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (SEDANG)","I","C","9373200"
"4584","U-1-20-II ","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (SEDANG)","II","B","10829000"
"4585","U-1-20-II ","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (SEDANG)","I","B","12633900"
"4590","U-1-20-III","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (BERAT)","II","B","26966200"
"4589","U-1-20-III","PROSEDUR TENGGOROKAN, MULUT, HIDUNG DAN TELINGA LAIN-LAIN (BERAT)","I","C","24062900"
"4595","U-1-30-I  ","PROSEDUR MULUT RINGAN","I","C","5401300"
"4602","U-1-30-II ","PROSEDUR MULUT SEDANG","II","B","8461400"
"4600","U-1-30-II ","PROSEDUR MULUT SEDANG","III","B","7051200"
"4597","U-1-30-I  ","PROSEDUR MULUT RINGAN","I","B","7280200"
"4603","U-1-30-II ","PROSEDUR MULUT SEDANG","I","B","9871600"
"4650","U-4-10-I  ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA RINGAN","III","C","2776400"
"4605","U-1-30-III","PROSEDUR MULUT BERAT","II","C","12276100"
"4607","U-1-30-III","PROSEDUR MULUT BERAT","I","C","14322100"
"4651","U-4-10-I  ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA RINGAN","II","C","3331700"
"4609","U-1-30-III","PROSEDUR MULUT BERAT","I","B","18725200"
"4653","U-4-10-I  ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA RINGAN","I","C","3887000"
"4613","U-2-11-0  ","PROSEDUR BESAR LAIN-LAIN PADA KEPALA & LEHER","","C","1889500"
"4616","U-2-13-0  ","PROSEDUR KELENJAR LUDAH","","C","310900"
"4620","U-2-15-0  ","PROSEDUR OPERASI TONSIL & AMANDEL","","B","787400"
"4622","U-2-21-0  ","PROSEDUR BESAR PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","B","769200"
"4623","U-2-21-0  ","PROSEDUR BESAR PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","C","761100"
"4625","U-2-22-0  ","PROSEDUR SEDANG PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","B","397300"
"4627","U-2-23-0  ","PROSEDUR PERBAIKAN HIDUNG (RHINOPLASTY)","","B","1238300"
"4630","U-2-25-0  ","PROSEDUR PADA TELINGA TENGAH","","C","319600"
"4632","U-2-31-0  ","PROSEDUR BESAR PADA MULUT DAN LIDAH","","B","324000"
"4634","U-2-32-0  ","PROSEDUR KECIL PADA MULUT DAN LIDAH","","B","259400"
"4637","U-3-10-0  ","PROSEDUR SEDANG LAIN-LAIN PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","C","324200"
"4639","U-3-11-0  ","PROSEDUR KECIL LAIN-LAIN PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","B","310100"
"4640","U-3-12-0  ","PROSEDUR KAUTERISASI & PACKING PADA RONGGA HIDUNG","","B","145300"
"4642","U-3-13-0  ","PROSEDUR DIAGNOSTIK LAIN-LAIN PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","B","319200"
"4643","U-3-13-0  ","PROSEDUR DIAGNOSTIK LAIN-LAIN PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","C","315800"
"4645","U-3-14-0  ","PROSEDUR TES FUNGSI PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","B","282900"
"4647","U-3-15-0  ","PROSEDUR LAIN-LAIN PADA TELINGA, HIDUNG, MULUT DAN TENGGOROKAN","","B","255900"
"4656","U-4-10-II ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA SEDANG","III","C","6356000"
"4660","U-4-10-II ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA SEDANG","II","B","9972100"
"4655","U-4-10-I  ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA RINGAN","I","B","5239100"
"4661","U-4-10-II ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA SEDANG","I","B","11634100"
"4658","U-4-10-II ","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA SEDANG","III","B","8310100"
"4669","U-4-11-I  ","DYSEQUILIBRIUM RINGAN","III","B","1486600"
"4666","U-4-10-III","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA BERAT","II","B","15310200"
"4665","U-4-10-III","TUMOR KERONGKONGAN, MULUT, HIDUNG DAN TELINGA BERAT","I","C","13661900"
"4671","U-4-11-I  ","DYSEQUILIBRIUM RINGAN","I","B","2081200"
"4681","U-4-11-III","DYSEQUILIBRIUM BERAT","II","C","2024900"
"4674","U-4-11-II ","DYSEQUILIBRIUM SEDANG","III","C","1604000"
"4679","U-4-11-II ","DYSEQUILIBRIUM SEDANG","I","B","3026800"
"4676","U-4-11-II ","DYSEQUILIBRIUM SEDANG","III","B","2162000"
"4683","U-4-11-III","DYSEQUILIBRIUM BERAT","III","B","2274400"
"4690","U-4-12-I  ","EPISTAKSIS/PERDARAHAN HIDUNG RINGAN","I","C","3404200"
"4688","U-4-12-I  ","EPISTAKSIS/PERDARAHAN HIDUNG RINGAN","II","B","2979300"
"4693","U-4-12-II ","EPISTAKSIS/PERDARAHAN HIDUNG SEDANG","III","B","2888000"
"4695","U-4-12-II ","EPISTAKSIS/PERDARAHAN HIDUNG SEDANG","II","B","3465500"
"4691","U-4-12-I  ","EPISTAKSIS/PERDARAHAN HIDUNG RINGAN","I","B","3475900"
"4697","U-4-12-II ","EPISTAKSIS/PERDARAHAN HIDUNG SEDANG","I","B","4043100"
"4699","U-4-12-III","EPISTAKSIS/PERDARAHAN HIDUNG BERAT","III","B","3862300"
"4556","U-1-15-I  ","PROSEDUR TONSIL & ADENOID RINGAN","III","C","3581200"
"4702","U-4-12-III","EPISTAKSIS/PERDARAHAN HIDUNG BERAT","I","C","5136900"
"4710","U-4-13-II ","PERADANGAN EPIGLOTIS, TELINGA TENGAH, ISPA DAN LARINGOTRAKEITIS SEDANG","III","B","2286800"
"4708","U-4-13-I  ","PERADANGAN EPIGLOTIS, TELINGA TENGAH, ISPA DAN LARINGOTRAKEITIS RINGAN","I","B","2715700"
"4548","U-1-14-II ","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (SEDANG)","II","B","5881900"
"4711","U-4-13-II ","PERADANGAN EPIGLOTIS, TELINGA TENGAH, ISPA DAN LARINGOTRAKEITIS SEDANG","III","C","2172500"
"4549","U-1-14-II ","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (SEDANG)","I","B","6862200"
"4553","U-1-14-III","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (BERAT)","I","C","6033000"
"4551","U-1-14-III","PROSEDUR OPERASI BIBIR SUMBING & LANGIT-LANGIT MULUT (BERAT)","II","C","5171200"
"5157","W-4-14-II ","ABORTUS MENGANCAM SEDANG","II","C","1778800"
"5152","W-4-14-I  ","ABORTUS MENGANCAM RINGAN","III","B","1628300"
"5158","W-4-14-II ","ABORTUS MENGANCAM SEDANG","III","B","1998000"
"5155","W-4-14-I  ","ABORTUS MENGANCAM RINGAN","I","B","2279600"
"4729","U-4-14-II ","PENYAKIT MULUT DAN GIGI SEDANG","II","C","3971000"
"4727","U-4-14-I  ","PENYAKIT MULUT DAN GIGI RINGAN","I","B","5058200"
"4724","U-4-14-I  ","PENYAKIT MULUT DAN GIGI RINGAN","III","B","3613000"
"4731","U-4-14-II ","PENYAKIT MULUT DAN GIGI SEDANG","III","B","4326500"
"4733","U-4-14-II ","PENYAKIT MULUT DAN GIGI SEDANG","I","B","6057100"
"4735","U-4-14-III","PENYAKIT MULUT DAN GIGI BERAT","II","C","6668500"
"4748","U-4-15-II ","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (SEDANG)","III","B","3614500"
"4737","U-4-14-III","PENYAKIT MULUT DAN GIGI BERAT","I","C","7779900"
"4744","U-4-15-I  ","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (RINGAN)","II","B","3481400"
"4739","U-4-14-III","PENYAKIT MULUT DAN GIGI BERAT","I","B","10171700"
"4745","U-4-15-I  ","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (RINGAN)","I","B","4061600"
"4750","U-4-15-II ","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (SEDANG)","II","B","4337400"
"4755","U-4-15-III","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (BERAT)","I","C","5416700"
"4758","V-1-10-I  ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK RINGAN","III","C","3619300"
"4753","U-4-15-III","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (BERAT)","II","C","4642900"
"4756","U-4-15-III","DIAGNOSIS TENGGOROKAN, MULUT, HIDUNG & TELINGA LAIN-LAIN (BERAT)","II","B","6070200"
"4763","V-1-10-I  ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK RINGAN","I","B","6829700"
"4762","V-1-10-I  ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK RINGAN","II","B","5854100"
"4760","V-1-10-I  ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK RINGAN","III","B","4878400"
"4772","V-1-10-III","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK BERAT","III","B","11954300"
"4765","V-1-10-II ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK SEDANG","II","C","8946800"
"4767","V-1-10-II ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK SEDANG","I","C","10438000"
"4774","V-1-10-III","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK BERAT","II","B","14345200"
"4769","V-1-10-II ","PROSEDUR PENGANGKATAN PROSTAT KOMPLEK SEDANG","I","B","13646900"
"4781","V-1-11-I  ","PROSEDUR PADA PENIS RINGAN","I","B","12603500"
"4776","V-1-11-I  ","PROSEDUR PADA PENIS RINGAN","III","C","6885600"
"4783","V-1-11-II ","PROSEDUR PADA PENIS SEDANG","II","C","9435100"
"4778","V-1-11-I  ","PROSEDUR PADA PENIS RINGAN","III","B","9002500"
"4788","V-1-11-III","PROSEDUR PADA PENIS BERAT","III","C","12313100"
"4797","V-1-12-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (RINGAN)","I","C","9063300"
"4786","V-1-11-II ","PROSEDUR PADA PENIS SEDANG","II","B","12335700"
"4792","V-1-11-III","PROSEDUR PADA PENIS BERAT","II","B","19318200"
"4790","V-1-11-III","PROSEDUR PADA PENIS BERAT","III","B","16098500"
"4796","V-1-12-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (RINGAN)","III","B","8464100"
"4801","V-1-12-II ","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (SEDANG)","II","C","10608600"
"4802","V-1-12-II ","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (SEDANG)","III","B","11915800"
"4799","V-1-12-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (RINGAN)","I","B","11849700"
"4809","V-1-12-III","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (BERAT)","I","C","15687600"
"4807","V-1-12-III","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (BERAT)","II","C","13446500"
"4812","V-1-13-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (RINGAN)","III","C","3376800"
"4816","V-1-13-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (RINGAN)","II","B","5461800"
"4811","V-1-12-III","PROSEDUR PADA SKROTUM DAN PROSTAT KOMPLEK-MODERAT (BERAT)","I","B","20510500"
"4817","V-1-13-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (RINGAN)","I","B","6372100"
"4814","V-1-13-I  ","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (RINGAN)","III","B","4551500"
"4824","V-1-13-III","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (BERAT)","III","C","10122400"
"4822","V-1-13-II ","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (SEDANG)","II","B","10435700"
"4821","V-1-13-II ","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (SEDANG)","I","C","9032800"
"4827","V-1-13-III","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (BERAT)","I","C","14171400"
"4831","V-1-14-I  ","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA RINGAN","II","C","7946300"
"4826","V-1-13-III","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (BERAT)","III","B","13234300"
"4832","V-1-14-I  ","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA RINGAN","III","B","8657700"
"4829","V-1-13-III","PROSEDUR PADA SKROTUM DAN PROSTAT NON KOMPLEK (BERAT)","I","B","18528000"
"4839","V-1-14-II ","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA SEDANG","I","C","13470100"
"4837","V-1-14-II ","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA SEDANG","II","C","11545800"
"4836","V-1-14-II ","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA SEDANG","III","C","9621500"
"4842","V-1-14-III","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA BERAT","III","C","12014200"
"4846","V-1-14-III","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA BERAT","II","B","18849200"
"4841","V-1-14-II ","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA SEDANG","I","B","17611200"
"4855","V-1-15-II ","PROSEDUR SIRKUMSISI SEDANG","I","C","1647600"
"4844","V-1-14-III","PROSEDUR PENGANGKATAN PROSTAT MELALUI URETRA BERAT","III","B","15707700"
"4848","V-1-15-I  ","PROSEDUR SIRKUMSISI RINGAN","III","C","1066500"
"4853","V-1-15-I  ","PROSEDUR SIRKUMSISI RINGAN","II","B","1724900"
"4850","V-1-15-I  ","PROSEDUR SIRKUMSISI RINGAN","III","B","1437500"
"4860","V-1-15-III","PROSEDUR SIRKUMSISI BERAT","II","C","1562200"
"4865","V-1-15-III","PROSEDUR SIRKUMSISI BERAT","I","B","2456600"
"4862","V-1-15-III","PROSEDUR SIRKUMSISI BERAT","II","B","2105600"
"4717","U-4-13-III","PERADANGAN EPIGLOTIS, TELINGA TENGAH, ISPA DAN LARINGOTRAKEITIS BERAT","III","B","2735100"
"4719","U-4-13-III","PERADANGAN EPIGLOTIS, TELINGA TENGAH, ISPA DAN LARINGOTRAKEITIS BERAT","II","B","3282200"
"4867","V-2-10-0  ","PROSEDUR BESAR PADA PENGANGKATAN PROSTAT","","B","2395800"
"4869","V-2-11-0  ","PROSEDUR PADA PENIS","","C","307800"
"4871","V-2-12-0  ","PROSEDUR SEDANG PADA PROSTAT DAN SKROTUM","","B","862200"
"4875","V-2-14-0  ","PENGANGKATAN PROSTAT MELALUI TRANSURETHRAL","","C","435400"
"4720","U-4-13-III","PERADANGAN EPIGLOTIS, TELINGA TENGAH, ISPA DAN LARINGOTRAKEITIS BERAT","I","B","3829200"
"4722","U-4-14-I  ","PENYAKIT MULUT DAN GIGI RINGAN","III","C","2763500"
"3039","M-1-02-III","PROSEDUR AMPUTASI BERAT","I","B","35256500"
"3057","M-1-03-III","PROSEDUR FUSI TULANG BELAKANG PADA LENGKUNGAN TULANG BELAKANG BERAT","I","B","46218300"
"3120","M-1-10-II ","PROSEDUR KRANIAL DAN REKONSTRUKSI TULANG WAJAH SEDANG","I","C","31144200"
"3501","M-4-20-II ","TANDA-TANDA, GEJALA, MUSKULOSKLETAL , KESELEO DAN PERADANGAN MINOR (SEDANG)","I","C","4504000"
"3835","O-6-12-I  ","PROSEDUR PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI &KURET RINGAN","I","B","3441400"
"4894","V-4-10-II ","TUMOR PADA SISTEM REPRODUKSI LAKI-LAKI SEDANG","II","B","8603300"
"4890","V-4-10-II ","TUMOR PADA SISTEM REPRODUKSI LAKI-LAKI SEDANG","III","C","5319100"
"4901","V-4-10-III","TUMOR PADA SISTEM REPRODUKSI LAKI-LAKI BERAT","I","B","16547900"
"4892","V-4-10-II ","TUMOR PADA SISTEM REPRODUKSI LAKI-LAKI SEDANG","III","B","7169400"
"4896","V-4-10-III","TUMOR PADA SISTEM REPRODUKSI LAKI-LAKI BERAT","III","C","8769400"
"4897","V-4-10-III","TUMOR PADA SISTEM REPRODUKSI LAKI-LAKI BERAT","II","C","10523200"
"4902","V-4-11-I  ","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (RINGAN)","III","C","2766900"
"4906","V-4-11-I  ","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (RINGAN)","II","B","4341100"
"4907","V-4-11-I  ","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (RINGAN)","I","B","5064600"
"4904","V-4-11-I  ","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (RINGAN)","III","B","3617600"
"4914","V-4-11-III","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (BERAT)","III","C","4973000"
"4909","V-4-11-II ","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (SEDANG)","II","C","4455000"
"4917","V-4-11-III","DIAGNOSIS SISTEM REPRODUKSI LAKI-LAKI SELAIN TUMOR (BERAT)","I","C","6962200"
